"Indicador","Fuente"," ISO Alfa3","ISO  N","Codigo","País","Año","Valor","Unidad"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2006","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2006","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2006","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2006","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2006","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2006","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2006","7190.4","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2007","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2007","7704.8","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2007","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2007","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2007","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2007","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2007","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2007","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2007","7704.8","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2008","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2008","7759.8","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2008","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2008","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2008","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2008","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2008","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2008","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2008","7759.8","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2009","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2009","7873.3","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2009","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2009","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2009","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2009","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2009","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2009","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2009","7873.3","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2010","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2010","8484.8","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2010","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2010","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2010","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2010","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2010","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2010","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2010","8484.8","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2011","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2011","8772.7","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2011","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2011","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2011","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2011","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2011","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2011","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2011","8772.7","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2012","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2012","9030.7","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2012","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2012","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2012","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2012","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2012","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2012","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2012","9030.7","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2013","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2013","9428.4","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2013","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2013","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2013","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2013","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2013","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2013","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2013","9428.4","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2014","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2014","9419.1","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2014","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2014","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2014","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2014","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2014","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2014","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2014","9419.1","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2015","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2015","9564","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2015","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2015","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2015","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2015","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2015","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2015","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2015","9564","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2016","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2016","9415","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2016","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2016","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2016","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2016","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2016","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2016","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2016","9415","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2017","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2017","9318.2","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2017","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2017","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2017","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2017","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2017","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2017","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2017","9318.2","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2018","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2018","9225","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2018","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2018","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2018","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2018","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2018","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2018","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2018","9225","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2019","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2019","9184.121976","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2019","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2019","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2019","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2019","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2019","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2019","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2019","9184.121976","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2020","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2020","9225","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2020","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2020","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2020","","GWh"
"Generación eléctrica por fuente","Solar","","","Caribe ","Trinidad & Tobago","2020","","GWh"
"Generación eléctrica por fuente","Otros","","","Caribe ","Trinidad & Tobago","2020","","GWh"
"Generación eléctrica por fuente","Térmica renovable","","","Caribe ","Trinidad & Tobago","2020","","GWh"
"Generación eléctrica por fuente","Total","","","Caribe ","Trinidad & Tobago","2020","9225","GWh"
"Generación eléctrica por fuente","Hidro","","","Caribe ","Trinidad & Tobago","2021","","GWh"
"Generación eléctrica por fuente","Térmica no renovable","","","Caribe ","Trinidad & Tobago","2021","9261.7","GWh"
"Generación eléctrica por fuente","Nuclear","","","Caribe ","Trinidad & Tobago","2021","","GWh"
"Generación eléctrica por fuente","Geotermia","","","Caribe ","Trinidad & Tobago","2021","","GWh"
"Generación eléctrica por fuente","Eólica","","","Caribe ","Trinidad & Tobago","2021","","GWh"
